time,vvin,vsource,vmain,iL151,vfb,ven,vready,vxu151ref,vxu151cmd,iVBAT,venable,vVIN5,vsource5,iL121,vBAT,vswitchon,vrestartage,vsnsevent,iVR158,vdamped,iVbulkpass,vbulksw_out,vbulk_en_pin,vrail5,vPROTECTED_12V,vgood5,vgooddelay,vsnsiso,vpgdelay,iVpass,ven151,vdisg,vdisdrain,iVR165
6.642109539999999646e-01,8.445261629999999565e-04,4.981417789999999929e-02,4.981613330000000256e-02,-1.992882170000000004e-05,1.492947170000000039e-02,6.117770740000000318e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.543583699999999774e-10,9.999999979999999707e-10,3.634686320000000137e+00,5.196935359999999686e-06,-1.624495070000000088e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.219391410000000162e-05,9.219801269999999827e-01,-9.219524690000000487e-05,9.219524690000000522e-01,1.245003620000000033e-02,5.196918799999999754e-06,3.634662370000000031e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.153465879999999983e-04,4.940656458412465442e-324,-8.445261630000000367e-08,4.368935849999999846e-08,7.722503900000000010e-04,4.981417429999999980e-02,7.729914490000000394e-10
6.645369540000000130e-01,8.326347269999999790e-04,4.981441209999999675e-02,4.981635730000000262e-02,-1.992891660000000167e-05,1.492954179999999957e-02,6.117798259999999641e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.542162620000000152e-10,9.999999979999999707e-10,3.630831580000000169e+00,5.124113060000000145e-06,-1.595237180000000015e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.199388860000000379e-05,9.199655730000000364e-01,-9.199379749999999647e-05,9.199379749999999634e-01,1.245009220000000034e-02,5.124096709999999916e-06,3.630807640000000003e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.137224390000000007e-04,4.940656458412465442e-324,-8.326347270000000595e-08,4.307714350000000028e-08,7.613766379999999676e-04,4.981440840000000286e-02,7.728524489999999844e-10
6.648629539999999505e-01,8.209107989999999506e-04,4.981418349999999773e-02,4.981611870000000192e-02,-1.992882630000000063e-05,1.492947329999999920e-02,6.117768949999999664e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.540315200000000118e-10,9.999999979999999707e-10,3.626979379999999864e+00,5.052316669999999587e-06,-1.566389709999999955e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.179429419999999640e-05,9.179554210000000491e-01,-9.179278830000000178e-05,9.179278829999999445e-01,1.245003260000000084e-02,5.052300510000000259e-06,3.626955450000000081e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.121211679999999989e-04,4.940656458412465442e-324,-8.209107989999999438e-08,4.247355329999999858e-08,7.506560590000000257e-04,4.981417979999999690e-02,7.727130049999999574e-10
6.651889539999999990e-01,8.093520199999999732e-04,4.981349499999999930e-02,4.981542020000000182e-02,-1.992855199999999961e-05,1.492926699999999954e-02,6.117683179999999776e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.538467789999999507e-10,9.999999979999999707e-10,3.623129720000000109e+00,4.981531740000000018e-06,-1.537946890000000051e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.159512980000000554e-05,9.159496599999999988e-01,-9.159221829999999770e-05,9.159221829999999454e-01,1.244985799999999941e-02,4.981515779999999722e-06,3.623105799999999821e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.105424540000000017e-04,4.940656458412465442e-324,-8.093520199999999470e-08,4.187846640000000261e-08,7.400864950000000161e-04,4.981349139999999981e-02,7.725708959999999494e-10
6.655149540000000474e-01,7.979560620000000250e-04,4.981234970000000123e-02,4.981426490000000207e-02,-1.992809479999999961e-05,1.492892370000000087e-02,6.117541310000000274e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.536478269999999257e-10,9.999999979999999707e-10,3.619282609999999956e+00,4.911744019999999933e-06,-1.509903019999999936e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.139639469999999606e-05,9.139482829999999725e-01,-9.139208650000000178e-05,9.139208650000000267e-01,1.244956929999999941e-02,4.911728239999999866e-06,3.619258700000000051e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.089859779999999962e-04,4.940656458412465442e-324,-7.979560619999999886e-08,4.129176290000000227e-08,7.296658189999999811e-04,4.981234610000000174e-02,7.724278989999999975e-10
6.658409539999999849e-01,7.867206330000000485e-04,4.981075050000000060e-02,4.981265580000000109e-02,-1.992745609999999978e-05,1.492844450000000052e-02,6.117343699999999718e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.534915079999999995e-10,9.999999979999999707e-10,3.615438039999999909e+00,4.842939450000000421e-06,-1.482252469999999965e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.119808789999999906e-05,9.119512779999999763e-01,-9.119239210000000095e-05,9.119239209999999707e-01,1.244916710000000017e-02,4.842923870000000232e-06,3.615414139999999943e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.074514269999999997e-04,4.940656458412465442e-324,-7.867206330000000659e-08,4.071332490000000134e-08,7.193919319999999597e-04,4.981074679999999977e-02,7.722800180000000438e-10
6.661669540000000334e-01,7.756434699999999790e-04,4.980870020000000009e-02,4.981059570000000158e-02,-1.992663680000000129e-05,1.492782999999999957e-02,6.117090710000000139e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.532641340000000464e-10,9.999999979999999707e-10,3.611596009999999968e+00,4.775104190000000406e-06,-1.454989709999999905e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.100020840000000498e-05,9.099586370000000146e-01,-9.099313399999999418e-05,9.099313399999999774e-01,1.244865229999999982e-02,4.775088800000000271e-06,3.611572119999999941e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.059384920000000003e-04,4.940656458412465442e-324,-7.756434699999999373e-08,4.014303579999999904e-08,7.092627679999999671e-04,4.980869660000000060e-02,7.721316919999999689e-10
6.664929539999999708e-01,7.647223460000000415e-04,4.980620189999999947e-02,4.980808750000000062e-02,-1.992563829999999988e-05,1.492708119999999923e-02,6.116782690000000140e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.531362370000000482e-10,9.999999979999999707e-10,3.607756520000000133e+00,4.708224600000000384e-06,-1.428109280000000043e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.080275540000000076e-05,9.079703500000000371e-01,-9.079431119999999903e-05,9.079431119999999966e-01,1.244802539999999985e-02,4.708209389999999631e-06,3.607732640000000046e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.044468690000000064e-04,4.940656458412465442e-324,-7.647223459999999682e-08,3.958078090000000017e-08,6.992762870000000233e-04,4.980619829999999998e-02,7.719820339999999781e-10
6.668189540000000193e-01,7.539550600000000319e-04,4.980325840000000143e-02,4.980513419999999664e-02,-1.992446159999999833e-05,1.492619910000000071e-02,6.116420009999999977e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.528662299999999962e-10,9.999999979999999707e-10,3.603919569999999961e+00,4.642287189999999912e-06,-1.401605789999999942e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.060572799999999541e-05,9.059864079999999653e-01,-9.059592290000000243e-05,9.059592290000000325e-01,1.244728730000000012e-02,4.642272160000000236e-06,3.603895699999999813e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.029762579999999971e-04,4.940656458412465442e-324,-7.539550600000000362e-08,3.902644700000000173e-08,6.894304800000000243e-04,4.980325480000000193e-02,7.718288229999999591e-10
6.671449539999999567e-01,7.433394470000000359e-04,4.979987260000000304e-02,4.980173870000000058e-02,-1.992310789999999932e-05,1.492518429999999986e-02,6.116003019999999984e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.526530679999999496e-10,9.999999979999999707e-10,3.600085149999999956e+00,4.577278699999999595e-06,-1.375473939999999981e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.040912529999999795e-05,9.040067999999999993e-01,-9.039796809999999481e-05,9.039796810000000349e-01,1.244643869999999958e-02,4.577263859999999973e-06,3.600061290000000191e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.015263619999999935e-04,4.940656458412465442e-324,-7.433394469999999637e-08,3.847992239999999955e-08,6.797233649999999752e-04,4.979986899999999661e-02,7.716751679999999680e-10
6.674709540000000052e-01,7.328733690000000314e-04,4.979604740000000140e-02,4.979790369999999994e-02,-1.992157839999999871e-05,1.492403789999999925e-02,6.115532069999999633e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.522551639999998994e-10,9.999999979999999707e-10,3.596253260000000118e+00,4.513186050000000265e-06,-1.349708479999999935e-09,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,-9.021294629999999882e-05,9.020315180000000321e-01,-9.020044579999999374e-05,9.020044579999999534e-01,1.244548030000000062e-02,4.513171380000000201e-06,3.596229409999999849e+00,9.999999979999999707e-10,9.999999979999999707e-10,1.000968910000000025e-04,4.940656458412465442e-324,-7.328733689999999628e-08,3.794109730000000164e-08,6.701529879999999859e-04,4.979604370000000058e-02,7.715157399999999855e-10
